"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.557037918137769,0.634291654721536,0.694138645071858,0.740021897101201,0.233172147109979,0.327711354966764,0.1563131146987,0.119084253535342,0.681039285445207,0.729965727486019,0.767668172853524,0.797135750851551,0.883300285155939,0.889118392713554,0.894412873341603,0.912822513879199,0.916202698060978,0.919340190755654,0.922259520547652,0.924982092557744
"2",0.75,0.833333333333333,0.844405237477307,0.314044163894281,0.152563163963243,0.0962639034016558,0.0686554170149316,0.060366449488275,0.0538633688217785,0.0725262633818115,0.0633388090822346,0.0474614723345611,0.0458682620370609,0.0375795279029055,0.0316414131591397,0.0297582283621576,0.0257580599185917,0.0220875277439396,0.0192508555285048,0.0170015776235384
"3",0.195299737599928,0.140442838562023,0.128189160458324,0.750939477807719,0.234594807645855,0.128057505745842,0.0849706646003966,0.120213944885033,0.0969132876456986,0.0811786985241498,0.0601225300583859,0.743693941713522,0.233653004741224,0.121331022113129,0.0780670298546904,0.0675242020586386,0.0594901519738728,0.0451142868295027,0.0358877000729842,0.0295321002954707
"4",0.804700262400072,0.308385107902017,0.41300129936683,0.729991075292341,0.767687834094211,0.841384469136571,0.879584125008798,0.888847066091194,0.909062913927374,0.914567071135964,0.919462503490594,0.923842779049591,0.927783552527505,0.936897612964921,0.938727229869669,0.940456544952093,0.942922066645824,0.944431201853433,0.94586449627662,0.947227430511998
"5",0.75,0.222933280085975,0.315097048811268,0.152856353245697,0.117067370552317,0.0948578519453508,0.0678836700591826,0.06471623861865,0.0501102517384433,0.0391811961632761,0.0328115722931743,0.0307909718927051,0.0258527640909315,0.0245817516388114,0.0211871475942977,0.0189542753075214,0.0167633796778484,0.0149851556829498,0.0135168059019042,0.0122864818273164
"6",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.930889540424742,0.934166867792023,0.949184959429319,0.953872864003466,0.957768866481644,0.958611655180896,0.959422056640409,0.966177084010064,0.967001854323078,0.967522815896017,0.968027809963557,0.968517552612092,0.968992718054355,0.969453941627396
"7",0.25,0.308653331560909,0.413284302607362,0.226262677146352,0.155771929541656,0.0976711514546819,0.0913809125865517,0.113537664436842,0.0925270533644065,0.0780783365409495,0.0582960672262497,0.0522089180350837,0.0405361322371046,0.0374962281146116,0.0315802456915927,0.0297041189430453,0.0290642919893178,0.0274676371372883,0.0260372724347248,0.0228532613196765
"8",0.25,0.216733462096407,0.761312850316002,0.792133317672512,0.816555768563546,0.865794293814659,0.894193867323766,0.25150782588152,0.34966640755422,0.41493700139973,0.177740052896257,0.689070235809227,0.720178657992862,0.820586250379528,0.892416317356058,0.897423069517884,0.904313825067443,0.910367703147866,0.923993056918139,0.893594919164422
"9",0.25,0.166666666666667,0.102335883101856,0.0719358668183382,0.0545983825180042,0.0492233517433959,0.039904008456268,0.0323445603905361,0.0269879638158706,0.0230204665886908,0.0204437101030906,0.0179537423878973,0.0159554187742882,0.0143208544095759,0.0131923501547743,0.0122154119917836,0.01118189473418,0.0102947848848744,0.00952608622244526,0.00885438422282
"10",0.588637443661944,0.77431453954453,0.792970152894503,0.817225036632566,0.866152851837162,0.894416857005049,0.90168692926963,0.917841448281953,0.920864131813014,0.925101547343144,0.927638427384988,0.936786835387633,0.939551399833171,0.942089234418715,0.943640990854149,0.945859713405819,0.947222879715451,0.948520641680152,0.950384490711565,0.951536308065119
