"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.636809312981793,0.81723091648792,0.852943756258281,0.886365176780198,0.892662645172193,0.90438705063688,0.910648579591928,0.915771071664786,0.920773703712967,0.927429792942966,0.930501403602542,0.932975170793493,0.93538418017784,0.937748610848304,0.940182481051447,0.941833861009653,0.943398795454362,0.944883778815241,0.946294680120087,0.947636815582733
"2",0.620359882648984,0.714968529481947,0.841127182038307,0.863638484481098,0.885614987667143,0.895830092181131,0.269951421220845,0.474781959480901,0.590286784030331,0.774811880943736,0.844738135430765,0.866347101526373,0.877550061676176,0.909675841468959,0.914738725972106,0.919281707910661,0.922890840892969,0.926035674213585,0.928852556126608,0.931153330059909
"3",0.789621659601413,0.271679311480489,0.703529910663089,0.813884982433093,0.845410592096197,0.87080102943487,0.897330592857545,0.904232889643065,0.909968418562925,0.916111247361083,0.920585347739135,0.925194027321608,0.929309910581443,0.93249650256674,0.935114588549694,0.937749164921642,0.940127872018132,0.942313042385023,0.944347740510323,0.945964133277706
"4",0.804700262400072,0.84055251740938,0.869618239370748,0.889199643468657,0.898833086106814,0.906974216901896,0.913937608931975,0.92171299718697,0.926349507370536,0.929703041349121,0.93308825105227,0.936051931805319,0.939481720930429,0.942568619068767,0.944780989401633,0.946562676815605,0.948074655161853,0.949692515771304,0.950875585107407,0.952005458986636
"5",0.620359882648984,0.683440121952057,0.728444892401159,0.781954578543093,0.805978105387415,0.830194354391314,0.85358793695176,0.866293085447635,0.875498578046822,0.88304951047819,0.889499749537314,0.895356547591593,0.900763240593817,0.905072032135746,0.909826890562063,0.913428689709652,0.917428830629237,0.920480245107514,0.923322017035932,0.925974487383784
"6",0.583405348517342,0.663700460007061,0.721029063435981,0.755842308341601,0.794650290829461,0.819751498875177,0.832455553108782,0.855986437455237,0.87151885196061,0.881549891354747,0.889518870306124,0.896457610585384,0.902319613212595,0.908371188725757,0.915140409319749,0.919789742059031,0.923178218163947,0.925840128712612,0.928612434716281,0.930928013977422
"7",0.654032770877114,0.75694583180775,0.806659435221885,0.829289708213296,0.846644970064974,0.869053299842361,0.879847791244692,0.891027780346453,0.896735681160078,0.904057416114374,0.908721103245721,0.912406240987599,0.915816855777234,0.919723859132441,0.922616985357506,0.925651121632219,0.928535658247299,0.931356298898845,0.933505240680339,0.935527594845759
"8",0.324770733511508,0.176753102340853,0.14957793442115,0.115134710167181,0.0807526158999955,0.0641680386065199,0.0497628829186094,0.0410751648589486,0.0338113042757804,0.0284606613392061,0.0244868690750891,0.0214846580770274,0.018961123326705,0.0168785518305684,0.0151547419002263,0.0136578444791263,0.0124053810666901,0.0113914168949678,0.0104753516037467,0.00968310619221886
"9",0.609670947862202,0.689809782311261,0.746827822797747,0.794537700874681,0.838274969134483,0.789496076862868,0.833046504511274,0.852011821572077,0.864963494832249,0.878792764592159,0.88781088860733,0.895388424851578,0.90079206064318,0.907267926352134,0.911583661724214,0.915054756639453,0.918639014565742,0.922370636304048,0.925955341021404,0.928437576224662
"10",0.620359882648984,0.743314037089984,0.794633457343102,0.821336044592455,0.887047643552312,0.899192240954189,0.906640130810627,0.912421932383483,0.917199795127695,0.921638890032838,0.925410469890057,0.929386957328725,0.932670631717504,0.93566967929442,0.938014179223146,0.940002236493369,0.942196207030546,0.943892537415187,0.945352695826481,0.946740566918398
