"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.609670947862202,0.694362560421746,0.810313284510305,0.835593533115985,0.860506289545359,0.876144995855625,0.889421403891743,0.900681776991616,0.912997891652102,0.920478791198127,0.924755274672785,0.928493439437197,0.931750377522572,0.934586043531814,0.937261759130531,0.93940689091392,0.941276854043445,0.942870708643427,0.9443824564007,0.945818172386157
"2",0.660565899438608,0.284587846221459,0.204352387339064,0.164166624269238,0.132733410812165,0.115751629361815,0.327552714715138,0.502694017607781,0.6269184944531,0.714449832158269,0.76450936154141,0.803032554456812,0.832753090192987,0.856210228946379,0.866902665318537,0.878910735289625,0.888602869920675,0.89783551761077,0.905013140898882,0.910576163864402
"3",0.692807403534099,0.756036075649098,0.794793049918369,0.822268717333585,0.846052720399666,0.859160763941265,0.86927394071498,0.878631076129716,0.885487961249248,0.89283096216225,0.900571646828088,0.906722780289896,0.911957748715841,0.917137907842387,0.921000519343995,0.924079053230844,0.926682070553156,0.929118211243391,0.931402655060815,0.9335488296514
"4",0.782162657828967,0.859890566150333,0.898220127005985,0.911459930541566,0.91951428596637,0.924820562266771,0.928803987667248,0.933293285386284,0.937600710193003,0.940194374309085,0.942509905969269,0.944726620772417,0.946940857338776,0.948656786970183,0.950383560362338,0.951735408441353,0.953045606230734,0.954080875138674,0.955072372225818,0.95602277810881
"5",0.212416452686879,0.125266021444656,0.0847454607771174,0.0671591173181232,0.0536278762208923,0.0448273176121857,0.0385613774358101,0.0324577875945448,0.0278215934610604,0.0239972120410211,0.0214187750077364,0.0192381049943339,0.0171365585139838,0.0154851059204555,0.0140675252439168,0.0127498721499234,0.0116371791277825,0.0106866767307272,0.0098665108069646,0.00915250671998113
"6",0.75,0.833333333333333,0.861501623038056,0.877762913628942,0.888245270982987,0.896320406322261,0.902695673133749,0.909797890497157,0.915768058832231,0.920917844137297,0.924920536756089,0.928018390335451,0.930806748615183,0.93321688718792,0.935634148440043,0.937750551287836,0.939533088989261,0.941371451600185,0.943094849820281,0.944595210885574
"7",0.682332102454888,0.805747603336973,0.86009958511003,0.890685791386754,0.90337352681956,0.915078663508774,0.922227683811028,0.927471762542695,0.933369459614675,0.936309432174396,0.9395379304265,0.94216814034457,0.944193290632956,0.946122090476563,0.948016883976931,0.949409342009082,0.950706621058031,0.951963280427125,0.953168477166932,0.954198504843054
"8",0.22664535885522,0.137627339028381,0.738329883115191,0.809749105740126,0.849376547580281,0.872910385533801,0.88724310234056,0.901170891938189,0.911056267057635,0.919711175751739,0.927120936547761,0.930876402527248,0.934606058790932,0.937855534986171,0.940452310144266,0.942512010451141,0.944899787595259,0.946781895596866,0.948385626494926,0.949628776932265
"9",0.603451193866934,0.70419991751161,0.760038460987873,0.797745831745108,0.825986685239011,0.84890464356734,0.864971585573368,0.876791569484318,0.888497117487527,0.896232602347897,0.901921642008515,0.907124563622621,0.912632057596206,0.916312642487317,0.919745397116895,0.922637055435317,0.925334625652394,0.927856535595649,0.930218999010933,0.932436332381129
"10",0.629256604106157,0.699799904547522,0.74265370340528,0.782801676088195,0.810056929790124,0.829028921947674,0.845492511564993,0.860035269068933,0.871083451329577,0.880601293604332,0.887874456233446,0.893801552936646,0.899129704059563,0.903946221771591,0.908365970823218,0.912437241033244,0.915845585562408,0.919008345393472,0.921950423139581,0.924693540670954
