"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.75,0.255433500910185,0.444329154187093,0.609138667002196,0.714109775032959,0.755400577471091,0.787493599892093,0.818226377050798,0.837601290955827,0.851184679221576,0.864783230929499,0.876224942280049,0.884551111189336,0.890961663723301,0.896730668455796,0.902693166924989,0.907362059081671,0.91162077644559,0.915089132580256,0.918704993406675
"2",0.75,0.802099146560484,0.837166338748636,0.856507643099239,0.900605790335352,0.908483844435863,0.915237509194956,0.927524001506704,0.931876129850202,0.93574526608711,0.938597528506357,0.942703326745374,0.946300557488029,0.948754961548071,0.95013370550256,0.951630032764495,0.95272657866937,0.953906232947034,0.954905052047824,0.955862335175012
"3",0.798102112675574,0.873778658882245,0.889555890058804,0.918339301528199,0.929803836939346,0.938445602050476,0.941634359969303,0.945361059740928,0.947898662826804,0.949806159219798,0.951321525333615,0.952749748082763,0.954098038872014,0.955372842714134,0.956427905203461,0.957435110727255,0.958290890128994,0.959113547748765,0.960003653858369,0.960761873983971
"4",0.213336600367687,0.149534315397334,0.731694386478338,0.541198809268586,0.221556109239168,0.74073759303704,0.829266927622555,0.872726514161384,0.888743710936336,0.908993746932168,0.917625132451912,0.924787346742775,0.934621871727506,0.939248888866342,0.942358545716486,0.945170534570666,0.946967234366826,0.94894096471989,0.95077558209053,0.952485118206759
"5",0.588637443661944,0.70158859725681,0.771082376044565,0.792559737329092,0.813357540464361,0.833645110070059,0.850226830241709,0.863982606125791,0.872631760075776,0.880307194402953,0.886402478211445,0.89262490098045,0.898232038960544,0.902747830729631,0.907411827657827,0.911196699407175,0.914696404900097,0.917941073619693,0.920956838012032,0.923766460322729
"6",0.25,0.166666666666667,0.687500000000001,0.74517736184392,0.798951024400734,0.826903353833525,0.848448388276223,0.860458398510116,0.872570518535237,0.880252685866806,0.891363780915822,0.897093476299345,0.904025402683981,0.910113385208125,0.913693726671424,0.917010606766848,0.920970352768731,0.924580869267937,0.927885402424562,0.930246067678713
"7",0.609670947862202,0.714434587861549,0.77919679044782,0.806253054953619,0.827897170928937,0.845502376122151,0.860043476955995,0.87045269087742,0.879500904553004,0.886436179841421,0.892655199250494,0.898259406358417,0.903332565815752,0.907944335548321,0.912153033770855,0.91558221650947,0.918763667454669,0.921722567529673,0.924480874189741,0.927057810636418
"8",0.25,0.166666666666667,0.110653246965298,0.0817799002291759,0.0702842262142101,0.054823591644821,0.0460388402712465,0.0395599235611433,0.0345977790404933,0.0306839194471031,0.0275233131395749,0.0240220072834096,0.0212492521707809,0.0192476546424908,0.0175660893982065,0.0157203606249463,0.0142799214517596,0.0130605903897145,0.0119008049288192,0.0109127991274472
"9",0.75,0.833333333333333,0.889346753034702,0.921626343401148,0.932246519438894,0.937198239648634,0.940511609703044,0.944376527299216,0.946539941755918,0.948973350466128,0.950537626167136,0.952263154658447,0.953638437497826,0.954774426372761,0.955737094648541,0.956775517266425,0.957767183614891,0.958715143853007,0.959622190998702,0.960394547954548
"10",0.195299737599928,0.111399775484139,0.0752411418883532,0.750583365554314,0.229463239640277,0.768023906380807,0.872841206154908,0.257093217452542,0.139968832133691,0.744360631726182,0.830845652696868,0.25223779021712,0.138334810525559,0.73036538715109,0.85590712215771,0.907527480952355,0.921960499369416,0.932496394670736,0.937413494407332,0.940705206050699
