"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
"2",0.25,0.166666666666667,0.125,0.1,0.0833333333333333,0.0714285714285714,0.0625,0.0555555555555555,0.05,0.0454545454545454,0.0416666666666667,0.0384615384615384,0.0357142857142857,0.0333333333333333,0.03125,0.0294117647058823,0.0277777777777778,0.0263157894736842,0.025,0.0238095238095238
"3",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
"4",0.25,0.166666666666667,0.6875,0.807692307692308,0.861111111111111,0.891304347826087,0.910714285714286,0.924242424242424,0.934210526315789,0.941860465116279,0.947916666666667,0.952830188679245,0.956896551724138,0.96031746031746,0.963235294117647,0.965753424657534,0.967948717948718,0.969879518072289,0.971590909090909,0.973118279569892
"5",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.323529411764704,0.196428571428571,0.691780821917808,0.290229885057471,0.183636363636364,0.134308510638298,0.683057448880234,0.806019070321812,0.860240446543581,0.890771812080537,0.910355274029193,0.923984119570294,0.934015811879181,0.941708452722063,0.947794707297514
"6",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
"7",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
"8",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
"9",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
"10",0.75,0.833333333333333,0.875,0.9,0.916666666666667,0.928571428571428,0.9375,0.944444444444444,0.95,0.954545454545454,0.958333333333333,0.961538461538461,0.964285714285714,0.966666666666666,0.96875,0.970588235294117,0.972222222222222,0.973684210526315,0.975,0.976190476190476
