"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.375000000000001,0.722222222222222,0.76166961553969,0.803566233454286,0.833731862658077,0.856272050299214,0.873656046593818,0.899141715411238,0.905819462700319,0.913828075741557,0.920610295339512,0.924873428472465,0.928713781412501,0.932190132641425,0.935351006523905,0.93764970399021,0.940342557336746,0.941985464739476,0.943542569832178,0.945020304487582
"2",0.375000000000001,0.770768335254461,0.810019531915971,0.830940868259375,0.8736590506576,0.899143629779399,0.90824034542328,0.912702462620522,0.916091410706686,0.920823754578206,0.923642338088259,0.901454438492485,0.906553215897649,0.911170225862005,0.916437686003957,0.919558600705556,0.922463000912977,0.925711776815372,0.928707300795731,0.932184252655534
"3",0.75,0.776496568980979,0.251167145723445,0.126845736416179,0.0806029404791513,0.135952580106783,0.0862702924101671,0.0657413508237882,0.0526867190526762,0.0507377178208603,0.0401287935741576,0.032499822229772,0.0274040658147932,0.0259801427321728,0.0233534437707114,0.0211782133619919,0.0189469688368478,0.0185849924592151,0.0179189455243219,0.0162492598854631
"4",0.793311662015107,0.85376273607807,0.906556900629226,0.91444894450509,0.92113977319804,0.925349339549822,0.930524758502537,0.93383508701155,0.937951269138787,0.940619261759054,0.942572595518774,0.944872793238306,0.946999253568631,0.94969186325026,0.952127465905944,0.954340875003771,0.955819111328792,0.956739107881685,0.957622277844764,0.958470760675219
"5",0.810820998440331,0.242040805021453,0.137881387465399,0.0940568425192732,0.0657625247701632,0.049654860255902,0.0394114377919501,0.0329788620979187,0.0282158138992914,0.0245626803196576,0.0216817808396187,0.0193580552227924,0.0172340589213019,0.0154935881814197,0.0139390080116174,0.012641945375925,0.0115454278755656,0.0106078415179388,0.00979813695244934,0.0090927327281674
"6",0.624999999999999,0.674063825840876,0.714194816856705,0.747023400383574,0.79327726779711,0.817470743914334,0.833035862295232,0.855743047582959,0.868602773455215,0.879464852259819,0.886865508104039,0.895125390122333,0.90085011586223,0.907318927603649,0.913022349963837,0.918085497795797,0.921689790730418,0.924450285379945,0.927543063565114,0.92992509303929
"7",0.195299737599928,0.119963309694833,0.0848596662071826,0.0648816966235406,0.0502149078030482,0.0419492716357448,0.0358818088486554,0.0312544217058446,0.0269061712550257,0.0235380568003718,0.0205755119636898,0.0182184464830006,0.0164999017818789,0.0150538897445787,0.0138221697643575,0.0125437152466336,0.0115385668351261,0.0106694579772704,0.00985158158231808,0.00913945455955833
"8",0.75,0.795358992189916,0.253578497582106,0.207143123119834,0.118293526720233,0.0956613013140592,0.136642700243499,0.0890418290109764,0.126479094321694,0.0819249292133617,0.0605582738723554,0.0474513982870087,0.0452754093694486,0.0364640770783764,0.0339855720414333,0.0297760653356457,0.0253737397928724,0.0228543755259038,0.0198501805486003,0.0174811402737775
"9",0.624999999999999,0.687006014430858,0.734543967312769,0.826602690846061,0.850874331249442,0.861761962650405,0.877968123192358,0.884283633169663,0.892893815847406,0.898846458218522,0.907992967968852,0.913619014735238,0.91861708995393,0.922177345223783,0.924905372713441,0.92745488313773,0.929842429580022,0.932082619822271,0.934188389002544,0.936171228408119
"10",0.75,0.86678535356744,0.881942137642493,0.894104433100973,0.912612360376722,0.9195750838518,0.925532065154213,0.930683544778349,0.93397948997819,0.936372264253738,0.938231155797025,0.940876168520671,0.943308489539391,0.944798034204175,0.94649578443639,0.948094414107236,0.949351140093313,0.9505497701362,0.951694180435933,0.95278791403182
